indicatorId,geoUnit,year,value,qualifier,magnitude
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2021,15039152,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2022,22431476,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2023,21886242,,
ODAFLOW.VOLUMESCHOLARSHIP,TUV,2020,1336150,,
ODAFLOW.VOLUMESCHOLARSHIP,TUV,2021,757054,,
ODAFLOW.VOLUMESCHOLARSHIP,TUV,2022,721645,,
ODAFLOW.VOLUMESCHOLARSHIP,TUV,2023,1452051,,
ODAFLOW.VOLUMESCHOLARSHIP,TZA,2020,5621796,,
ODAFLOW.VOLUMESCHOLARSHIP,TZA,2021,6305954,,
ODAFLOW.VOLUMESCHOLARSHIP,TZA,2022,7205429,,
ODAFLOW.VOLUMESCHOLARSHIP,TZA,2023,8069136,,
ODAFLOW.VOLUMESCHOLARSHIP,UGA,2020,5567722,,
ODAFLOW.VOLUMESCHOLARSHIP,UGA,2021,6129015,,
ODAFLOW.VOLUMESCHOLARSHIP,UGA,2022,5607186,,
ODAFLOW.VOLUMESCHOLARSHIP,UGA,2023,6453301,,
ODAFLOW.VOLUMESCHOLARSHIP,UKR,2020,14577586,,
ODAFLOW.VOLUMESCHOLARSHIP,UKR,2021,11304519,,
ODAFLOW.VOLUMESCHOLARSHIP,UKR,2022,43927768,,
ODAFLOW.VOLUMESCHOLARSHIP,UKR,2023,47701232,,
ODAFLOW.VOLUMESCHOLARSHIP,UZB,2020,7665600,,
ODAFLOW.VOLUMESCHOLARSHIP,UZB,2021,8109532,,
ODAFLOW.VOLUMESCHOLARSHIP,UZB,2022,9917034,,
ODAFLOW.VOLUMESCHOLARSHIP,UZB,2023,10763282,,
ODAFLOW.VOLUMESCHOLARSHIP,VCT,2020,101169,,
ODAFLOW.VOLUMESCHOLARSHIP,VCT,2021,63145,,
ODAFLOW.VOLUMESCHOLARSHIP,VCT,2022,205312,,
ODAFLOW.VOLUMESCHOLARSHIP,VCT,2023,22330,,
ODAFLOW.VOLUMESCHOLARSHIP,VEN,2020,1944097,,
ODAFLOW.VOLUMESCHOLARSHIP,VEN,2021,1361867,,
ODAFLOW.VOLUMESCHOLARSHIP,VEN,2022,1436371,,
ODAFLOW.VOLUMESCHOLARSHIP,VEN,2023,1493854,,
ODAFLOW.VOLUMESCHOLARSHIP,VNM,2020,28217844,,
ODAFLOW.VOLUMESCHOLARSHIP,VNM,2021,19020176,,
ODAFLOW.VOLUMESCHOLARSHIP,VNM,2022,22162008,,
ODAFLOW.VOLUMESCHOLARSHIP,VNM,2023,19742228,,
ODAFLOW.VOLUMESCHOLARSHIP,VUT,2020,3816431,,
ODAFLOW.VOLUMESCHOLARSHIP,VUT,2021,1292681,,
ODAFLOW.VOLUMESCHOLARSHIP,VUT,2022,2050915,,
ODAFLOW.VOLUMESCHOLARSHIP,VUT,2023,3039901,,
ODAFLOW.VOLUMESCHOLARSHIP,WSM,2020,8463137,,
ODAFLOW.VOLUMESCHOLARSHIP,WSM,2021,3952578,,
ODAFLOW.VOLUMESCHOLARSHIP,WSM,2022,7490310,,
ODAFLOW.VOLUMESCHOLARSHIP,WSM,2023,8321838,,
ODAFLOW.VOLUMESCHOLARSHIP,YEM,2020,13676176,,
ODAFLOW.VOLUMESCHOLARSHIP,YEM,2021,12301546,,
ODAFLOW.VOLUMESCHOLARSHIP,YEM,2022,10231493,,
ODAFLOW.VOLUMESCHOLARSHIP,YEM,2023,24604224,,
ODAFLOW.VOLUMESCHOLARSHIP,ZAF,2020,28630240,,
ODAFLOW.VOLUMESCHOLARSHIP,ZAF,2021,5790731,,
ODAFLOW.VOLUMESCHOLARSHIP,ZAF,2022,6957984,,
ODAFLOW.VOLUMESCHOLARSHIP,ZAF,2023,4536792,,
ODAFLOW.VOLUMESCHOLARSHIP,ZMB,2020,2806075,,
ODAFLOW.VOLUMESCHOLARSHIP,ZMB,2021,2530056,,
ODAFLOW.VOLUMESCHOLARSHIP,ZMB,2022,2515715,,
ODAFLOW.VOLUMESCHOLARSHIP,ZMB,2023,2919922,,
ODAFLOW.VOLUMESCHOLARSHIP,ZWE,2020,1861504,,
ODAFLOW.VOLUMESCHOLARSHIP,ZWE,2021,2335076,,
ODAFLOW.VOLUMESCHOLARSHIP,ZWE,2022,1929521,,
ODAFLOW.VOLUMESCHOLARSHIP,ZWE,2023,1842429,,
RESDEN.INHAB.TFTE,ARE,2020,2581.47405,,
RESDEN.INHAB.TFTE,ARE,2021,2606.78477,,
RESDEN.INHAB.TFTE,ARG,2020,1250.48347,,
RESDEN.INHAB.TFTE,ARG,2021,1288.13477,,
RESDEN.INHAB.TFTE,ARG,2022,1296.45435,,
RESDEN.INHAB.TFTE,ARM,2022,1187.43401,,
RESDEN.INHAB.TFTE,ARM,2023,1039.84774,,
RESDEN.INHAB.TFTE,AUT,2020,5829.2859,,
RESDEN.INHAB.TFTE,AUT,2021,6323.00331,,
RESDEN.INHAB.TFTE,AUT,2022,6658.54873,,
RESDEN.INHAB.TFTE,AZE,2020,1732.37308,,
RESDEN.INHAB.TFTE,AZE,2021,1743.43016,,
RESDEN.INHAB.TFTE,AZE,2022,1702.31299,,
RESDEN.INHAB.TFTE,AZE,2023,1663.3395,,
RESDEN.INHAB.TFTE,BEL,2020,5418.91258,,
RESDEN.INHAB.TFTE,BEL,2021,6596.70594,,
RESDEN.INHAB.TFTE,BEL,2022,6983.19007,,
RESDEN.INHAB.TFTE,BGR,2020,2401.16918,,
RESDEN.INHAB.TFTE,BGR,2021,2346.69591,,
RESDEN.INHAB.TFTE,BGR,2022,2557.19806,,
RESDEN.INHAB.TFTE,BIH,2020,446.11618,,
RESDEN.INHAB.TFTE,BIH,2021,445.69281,,
RESDEN.INHAB.TFTE,BIH,2022,540.14789,,
RESDEN.INHAB.TFTE,BIH,2023,669.76765,,
RESDEN.INHAB.TFTE,BLR,2020,1473.37761,,
RESDEN.INHAB.TFTE,BLR,2021,1439.1965,,
RESDEN.INHAB.TFTE,BLR,2022,1434.19007,,
RESDEN.INHAB.TFTE,BLR,2023,1504.35265,,
RESDEN.INHAB.TFTE,BOL,2021,63.0569,,
RESDEN.INHAB.TFTE,BRN,2022,506.18125,,
RESDEN.INHAB.TFTE,CAN,2020,5155.65021,,
RESDEN.INHAB.TFTE,CAN,2021,5411.82682,,
RESDEN.INHAB.TFTE,CHE,2021,6021.39855,,
RESDEN.INHAB.TFTE,CHL,2020,515.32026,,
RESDEN.INHAB.TFTE,CHL,2021,638.83802,,
RESDEN.INHAB.TFTE,CHN,2020,1600.30633,,
RESDEN.INHAB.TFTE,CHN,2021,1685.97511,,
RESDEN.INHAB.TFTE,CHN,2022,1849.23669,,
RESDEN.INHAB.TFTE,COG,2022,126.96941,,
RESDEN.INHAB.TFTE,CRI,2020,371.97029,,
RESDEN.INHAB.TFTE,CRI,2021,406.58119,,
RESDEN.INHAB.TFTE,CRI,2022,462.47421,,
RESDEN.INHAB.TFTE,CUB,2020,2121.90949,,
RESDEN.INHAB.TFTE,CUB,2021,2099.70203,,
RESDEN.INHAB.TFTE,CUB,2022,2079.08182,,
RESDEN.INHAB.TFTE,CUB,2023,1968.33703,,
RESDEN.INHAB.TFTE,CYP,2020,1739.85507,NAT_EST,
RESDEN.INHAB.TFTE,CYP,2021,1743.06674,NAT_EST,
RESDEN.INHAB.TFTE,CYP,2022,1727.63497,NAT_EST,
RESDEN.INHAB.TFTE,CZE,2020,4187.18471,,
RESDEN.INHAB.TFTE,CZE,2021,4560.45106,,
RESDEN.INHAB.TFTE,CZE,2022,4696.68437,,
RESDEN.INHAB.TFTE,DEU,2020,5390.05249,,
RESDEN.INHAB.TFTE,DEU,2021,5520.57631,,
RESDEN.INHAB.TFTE,DEU,2022,5787.44181,,
RESDEN.INHAB.TFTE,DNK,2020,7651.2843,,
RESDEN.INHAB.TFTE,DNK,2021,7708.2373,,
RESDEN.INHAB.TFTE,DNK,2022,8735.60064,,
RESDEN.INHAB.TFTE,DOM,2020,24.56941,,
RESDEN.INHAB.TFTE,DOM,2021,23.40074,,
RESDEN.INHAB.TFTE,DOM,2022,20.03771,,
RESDEN.INHAB.TFTE,EGY,2020,790.65531,,
RESDEN.INHAB.TFTE,EGY,2021,808.43512,,
RESDEN.INHAB.TFTE,EGY,2022,829.2751,,
RESDEN.INHAB.TFTE,EGY,2023,845.3181,,
RESDEN.INHAB.TFTE,ESP,2020,3051.64642,,
RESDEN.INHAB.TFTE,ESP,2021,3229.64887,,
RESDEN.INHAB.TFTE,ESP,2022,3387.49657,,
RESDEN.INHAB.TFTE,EST,2020,3836.37969,,
RESDEN.INHAB.TFTE,EST,2021,4036.13127,,
RESDEN.INHAB.TFTE,EST,2022,4654.85436,,
RESDEN.INHAB.TFTE,FIN,2020,7548.32504,,
RESDEN.INHAB.TFTE,FIN,2021,7870.42868,,
RESDEN.INHAB.TFTE,FIN,2022,8073.14567,,
RESDEN.INHAB.TFTE,FRA,2020,4883.2219,,
RESDEN.INHAB.TFTE,FRA,2021,5058.05374,,
RESDEN.INHAB.TFTE,FRA,2022,5181.84576,,
RESDEN.INHAB.TFTE,GEO,2020,1799.17121,,
RESDEN.INHAB.TFTE,GEO,2021,1702.96062,,
RESDEN.INHAB.TFTE,GEO,2022,1808.99963,,
RESDEN.INHAB.TFTE,GEO,2023,1768.16486,,
RESDEN.INHAB.TFTE,GRC,2020,4008.18457,,
RESDEN.INHAB.TFTE,GRC,2021,4244.36826,,
RESDEN.INHAB.TFTE,GRC,2022,4926.78077,,
RESDEN.INHAB.TFTE,GTM,2020,17.2968,,
RESDEN.INHAB.TFTE,GTM,2021,14.52588,,
RESDEN.INHAB.TFTE,HKG,2020,4355.79712,,
RESDEN.INHAB.TFTE,HKG,2021,4591.73346,,
RESDEN.INHAB.TFTE,HKG,2022,4815.20071,,
RESDEN.INHAB.TFTE,HKG,2023,5273.74369,,
RESDEN.INHAB.TFTE,HRV,2020,2295.44402,,
RESDEN.INHAB.TFTE,HRV,2021,2414.42218,,
RESDEN.INHAB.TFTE,HRV,2022,2534.42425,,
RESDEN.INHAB.TFTE,HUN,2020,4309.61589,,
RESDEN.INHAB.TFTE,HUN,2021,4452.48668,,
RESDEN.INHAB.TFTE,HUN,2022,4725.1504,,
RESDEN.INHAB.TFTE,IDN,2020,395.34168,,
RESDEN.INHAB.TFTE,IND,2020,259.26325,,
RESDEN.INHAB.TFTE,IRL,2020,5196.11055,,
RESDEN.INHAB.TFTE,IRL,2021,5213.43167,,
RESDEN.INHAB.TFTE,IRL,2022,5511.65804,,
RESDEN.INHAB.TFTE,IRN,2021,2239.74005,,
RESDEN.INHAB.TFTE,IRQ,2020,136.59963,,
RESDEN.INHAB.TFTE,IRQ,2021,164.28484,,
RESDEN.INHAB.TFTE,ISL,2021,6941.30115,,
RESDEN.INHAB.TFTE,ISL,2022,6863.54747,,
RESDEN.INHAB.TFTE,ITA,2020,2614.68181,,
RESDEN.INHAB.TFTE,ITA,2021,2658.8949,,
RESDEN.INHAB.TFTE,ITA,2022,2795.53412,,
RESDEN.INHAB.TFTE,JPN,2020,5450.44287,,
RESDEN.INHAB.TFTE,JPN,2021,5589.76698,,
RESDEN.INHAB.TFTE,JPN,2022,5629.79566,,
RESDEN.INHAB.TFTE,KAZ,2020,668.82871,,
RESDEN.INHAB.TFTE,KAZ,2021,609.97284,,
RESDEN.INHAB.TFTE,KAZ,2022,661.69455,,
RESDEN.INHAB.TFTE,KAZ,2023,693.05803,,
RESDEN.INHAB.TFTE,KEN,2022,168.60477,,
RESDEN.INHAB.TFTE,KEN,2023,200.85225,,
RESDEN.INHAB.TFTE,KOR,2020,8620.009,,
RESDEN.INHAB.TFTE,KOR,2021,9071.4503,,
RESDEN.INHAB.TFTE,KOR,2022,9434.7613,,
RESDEN.INHAB.TFTE,KWT,2020,165.97953,,
RESDEN.INHAB.TFTE,KWT,2022,176.25862,,
RESDEN.INHAB.TFTE,KWT,2023,159.38516,,
RESDEN.INHAB.TFTE,LIE,2023,18129.75165,,
RESDEN.INHAB.TFTE,LKA,2020,100.80931,,
RESDEN.INHAB.TFTE,LKA,2022,94.4866,,
RESDEN.INHAB.TFTE,LTU,2020,3643.24539,,
RESDEN.INHAB.TFTE,LTU,2021,3946.51068,,
RESDEN.INHAB.TFTE,LTU,2022,4153.6584,,
RESDEN.INHAB.TFTE,LUX,2020,4688.80483,,
RESDEN.INHAB.TFTE,LUX,2021,4939.08633,,
RESDEN.INHAB.TFTE,LUX,2022,4879.24254,,
RESDEN.INHAB.TFTE,LVA,2020,2134.06006,,
RESDEN.INHAB.TFTE,LVA,2021,2395.27344,,
RESDEN.INHAB.TFTE,LVA,2022,2270.07923,,
RESDEN.INHAB.TFTE,MAC,2020,3826.01324,,
RESDEN.INHAB.TFTE,MAC,2021,4092.52683,,
RESDEN.INHAB.TFTE,MAC,2022,3498.4859,,
RESDEN.INHAB.TFTE,MAC,2023,3826.96528,,
RESDEN.INHAB.TFTE,MDA,2020,774.67919,NAT_EST,
RESDEN.INHAB.TFTE,MDA,2021,781.24167,NAT_EST,
RESDEN.INHAB.TFTE,MDA,2022,768.02221,NAT_EST,
RESDEN.INHAB.TFTE,MDA,2023,717.41595,NAT_EST,
RESDEN.INHAB.TFTE,MDG: Caucasus and Central Asia,2020,654.25199,,
RESDEN.INHAB.TFTE,MDG: Caucasus and Central Asia,2021,675.66028,,
RESDEN.INHAB.TFTE,MDG: Caucasus and Central Asia,2022,692.96457,,
RESDEN.INHAB.TFTE,MDG: Developed regions,2020,4162.10379,,
RESDEN.INHAB.TFTE,MDG: Developed regions,2021,4344.34668,,
RESDEN.INHAB.TFTE,MDG: Developed regions,2022,4427.22926,,
RESDEN.INHAB.TFTE,MDG: Developing regions,2020,769.97406,,
RESDEN.INHAB.TFTE,MDG: Developing regions,2021,795.84463,,
RESDEN.INHAB.TFTE,MDG: Developing regions,2022,838.16749,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia,2020,1870.928,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia,2021,1970.15082,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia,2022,2137.6236,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia (excluding China),2020,6188.388,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia (excluding China),2021,6496.8178,,
RESDEN.INHAB.TFTE,MDG: Eastern Asia (excluding China),2022,6726.19092,,
RESDEN.INHAB.TFTE,MDG: Latin America and the Caribbean,2020,635.34523,,
RESDEN.INHAB.TFTE,MDG: Latin America and the Caribbean,2021,639.13481,,
RESDEN.INHAB.TFTE,MDG: Latin America and the Caribbean,2022,643.30825,,
RESDEN.INHAB.TFTE,MDG: Northern Africa,2020,870.31552,,
RESDEN.INHAB.TFTE,MDG: Northern Africa,2021,877.15864,,
RESDEN.INHAB.TFTE,MDG: Northern Africa,2022,892.81857,,
RESDEN.INHAB.TFTE,MDG: South-eastern Asia,2020,836.55811,,
RESDEN.INHAB.TFTE,MDG: South-eastern Asia,2021,808.57783,,
RESDEN.INHAB.TFTE,MDG: South-eastern Asia,2022,829.12395,,
RESDEN.INHAB.TFTE,MDG: Southern Asia,2020,321.03753,,
RESDEN.INHAB.TFTE,MDG: Southern Asia,2021,337.4845,,
RESDEN.INHAB.TFTE,MDG: Southern Asia,2022,342.27692,,
RESDEN.INHAB.TFTE,MDG: Southern Asia (excluding India),2020,470.55447,,
RESDEN.INHAB.TFTE,MDG: Southern Asia (excluding India),2021,525.91063,,
RESDEN.INHAB.TFTE,MDG: Southern Asia (excluding India),2022,540.91108,,
RESDEN.INHAB.TFTE,MDG: Sub-Saharan Africa,2020,96.50927,,
RESDEN.INHAB.TFTE,MDG: Sub-Saharan Africa,2021,95.90235,,
RESDEN.INHAB.TFTE,MDG: Sub-Saharan Africa,2022,95.28022,,
RESDEN.INHAB.TFTE,MDG: Western Asia,2020,905.6572,,
RESDEN.INHAB.TFTE,MDG: Western Asia,2021,1022.0571,,
RESDEN.INHAB.TFTE,MDG: Western Asia,2022,1126.12893,,
RESDEN.INHAB.TFTE,MDG: World,2020,1329.25236,,
RESDEN.INHAB.TFTE,MDG: World,2021,1375.62666,,
RESDEN.INHAB.TFTE,MDG: World,2022,1419.81205,,
RESDEN.INHAB.TFTE,MEX,2020,281.59287,,
RESDEN.INHAB.TFTE,MEX,2021,273.14814,,
RESDEN.INHAB.TFTE,MEX,2022,273.66785,,
RESDEN.INHAB.TFTE,MEX,2023,272.31856,,
RESDEN.INHAB.TFTE,MKD,2020,868.87807,,
RESDEN.INHAB.TFTE,MKD,2021,843.87245,,
RESDEN.INHAB.TFTE,MKD,2022,730.898,,
RESDEN.INHAB.TFTE,MKD,2023,922.47062,,
RESDEN.INHAB.TFTE,MLI,2021,28.66941,,
RESDEN.INHAB.TFTE,MLT,2020,1964.91528,,
RESDEN.INHAB.TFTE,MLT,2021,2157.55518,,
RESDEN.INHAB.TFTE,MLT,2022,2427.56223,,
RESDEN.INHAB.TFTE,MMR,2020,32.80625,,
RESDEN.INHAB.TFTE,MMR,2021,19.11376,,
RESDEN.INHAB.TFTE,MMR,2022,26.39711,,
RESDEN.INHAB.TFTE,MMR,2023,28.00891,,
RESDEN.INHAB.TFTE,MNG,2020,332.37478,,
RESDEN.INHAB.TFTE,MNG,2021,681.35643,,
RESDEN.INHAB.TFTE,MNG,2022,535.37392,,
RESDEN.INHAB.TFTE,MUS,2020,558.19237,,
RESDEN.INHAB.TFTE,MUS,2021,564.33636,,
RESDEN.INHAB.TFTE,MUS,2022,578.6005,,
RESDEN.INHAB.TFTE,MUS,2023,852.67511,,
RESDEN.INHAB.TFTE,MYS,2020,711.51035,,
RESDEN.INHAB.TFTE,NAM,2022,224.81068,,
RESDEN.INHAB.TFTE,NLD,2020,5799.27532,,
RESDEN.INHAB.TFTE,NLD,2021,6003.86605,,
RESDEN.INHAB.TFTE,NLD,2022,6319.17518,,
RESDEN.INHAB.TFTE,NOR,2020,6766.01432,,
RESDEN.INHAB.TFTE,NOR,2021,7228.72168,,
RESDEN.INHAB.TFTE,NOR,2022,7394.79171,,
RESDEN.INHAB.TFTE,NZL,2021,5094.76159,,
RESDEN.INHAB.TFTE,OMN,2020,374.1444,,
RESDEN.INHAB.TFTE,OMN,2021,332.10768,,
RESDEN.INHAB.TFTE,OMN,2022,383.13404,,
RESDEN.INHAB.TFTE,OMN,2023,655.14938,,
RESDEN.INHAB.TFTE,PAK,2021,401.38994,,
RESDEN.INHAB.TFTE,PAK,2023,473.71632,,
RESDEN.INHAB.TFTE,PAN,2020,167.55608,,
RESDEN.INHAB.TFTE,PAN,2021,134.74424,,
RESDEN.INHAB.TFTE,PAN,2022,142.28474,,
RESDEN.INHAB.TFTE,PAN,2023,253.27142,,
RESDEN.INHAB.TFTE,POL,2020,3260.15498,,
RESDEN.INHAB.TFTE,POL,2021,3558.20467,,
RESDEN.INHAB.TFTE,POL,2022,3721.07204,,
RESDEN.INHAB.TFTE,PRT,2020,5131.43982,,
RESDEN.INHAB.TFTE,PRT,2021,5430.93667,,
RESDEN.INHAB.TFTE,PRT,2022,5686.65428,,
RESDEN.INHAB.TFTE,PRY,2020,141.19046,,
RESDEN.INHAB.TFTE,PRY,2021,142.72905,,
RESDEN.INHAB.TFTE,PRY,2022,133.19638,,
RESDEN.INHAB.TFTE,QAT,2021,947.77921,,
RESDEN.INHAB.TFTE,ROU,2020,942.32049,,
RESDEN.INHAB.TFTE,ROU,2021,988.67695,,
RESDEN.INHAB.TFTE,ROU,2022,998.72545,,
RESDEN.INHAB.TFTE,RUS,2020,2710.16353,,
RESDEN.INHAB.TFTE,RUS,2021,2662.4691,UIS_EST,
RESDEN.INHAB.TFTE,RUS,2022,2683.9498,UIS_EST,
RESDEN.INHAB.TFTE,RWA,2023,133.11989,,
RESDEN.INHAB.TFTE,SAU,2020,512.05775,,
RESDEN.INHAB.TFTE,SAU,2021,794.29927,,
RESDEN.INHAB.TFTE,SAU,2022,958.18871,,
RESDEN.INHAB.TFTE,SAU,2023,1120.62603,,
RESDEN.INHAB.TFTE,SDG: Australia and New Zealand,2020,4799.35038,,
RESDEN.INHAB.TFTE,SDG: Australia and New Zealand,2021,4781.30086,,
RESDEN.INHAB.TFTE,SDG: Australia and New Zealand,2022,4809.34301,,
RESDEN.INHAB.TFTE,SDG: Central Asia,2020,435.87045,,
RESDEN.INHAB.TFTE,SDG: Central Asia,2021,465.56998,,
RESDEN.INHAB.TFTE,SDG: Central Asia,2022,489.50468,,
RESDEN.INHAB.TFTE,SDG: Central and Southern Asia,2020,325.28234,,
RESDEN.INHAB.TFTE,SDG: Central and Southern Asia,2021,342.25455,,
RESDEN.INHAB.TFTE,SDG: Central and Southern Asia,2022,347.81098,,
RESDEN.INHAB.TFTE,SDG: Eastern Asia,2020,2146.96561,,
RESDEN.INHAB.TFTE,SDG: Eastern Asia,2021,2247.91559,,
RESDEN.INHAB.TFTE,SDG: Eastern Asia,2022,2404.31512,,
RESDEN.INHAB.TFTE,SDG: Eastern and South-Eastern Asia,2020,1756.77997,,
RESDEN.INHAB.TFTE,SDG: Eastern and South-Eastern Asia,2021,1817.20192,,
RESDEN.INHAB.TFTE,SDG: Eastern and South-Eastern Asia,2022,1930.63264,,
RESDEN.INHAB.TFTE,SDG: Europe,2020,3686.73968,,
RESDEN.INHAB.TFTE,SDG: Europe,2021,3800.91176,,
RESDEN.INHAB.TFTE,SDG: Europe,2022,3935.08367,,
RESDEN.INHAB.TFTE,SDG: Europe and Northern America,2020,3969.82998,,
RESDEN.INHAB.TFTE,SDG: Europe and Northern America,2021,4164.00992,,
RESDEN.INHAB.TFTE,SDG: Europe and Northern America,2022,4254.16013,,
RESDEN.INHAB.TFTE,"SDG: Europe, Northern America, Australia and New Zealand",2020,3991.81798,,
RESDEN.INHAB.TFTE,"SDG: Europe, Northern America, Australia and New Zealand",2021,4180.49688,,
RESDEN.INHAB.TFTE,"SDG: Europe, Northern America, Australia and New Zealand",2022,4269.10747,,
RESDEN.INHAB.TFTE,SDG: Landlocked Developing Countries,2020,167.13455,,
RESDEN.INHAB.TFTE,SDG: Landlocked Developing Countries,2021,171.72018,,
RESDEN.INHAB.TFTE,SDG: Landlocked Developing Countries,2022,174.8156,,
RESDEN.INHAB.TFTE,SDG: Latin America and the Caribbean,2020,635.34523,,
RESDEN.INHAB.TFTE,SDG: Latin America and the Caribbean,2021,639.13481,,
RESDEN.INHAB.TFTE,SDG: Latin America and the Caribbean,2022,643.30825,,
RESDEN.INHAB.TFTE,SDG: Least Developed Countries,2020,71.79924,,
RESDEN.INHAB.TFTE,SDG: Least Developed Countries,2021,71.34278,,
RESDEN.INHAB.TFTE,SDG: Least Developed Countries,2022,72.18792,,
RESDEN.INHAB.TFTE,SDG: Northern Africa,2020,747.89534,,
RESDEN.INHAB.TFTE,SDG: Northern Africa,2021,752.27809,,
RESDEN.INHAB.TFTE,SDG: Northern Africa,2022,763.56295,,
RESDEN.INHAB.TFTE,SDG: Northern Africa and Western Asia,2020,977.80643,,
RESDEN.INHAB.TFTE,SDG: Northern Africa and Western Asia,2021,1035.33497,,
RESDEN.INHAB.TFTE,SDG: Northern Africa and Western Asia,2022,1090.38716,,
RESDEN.INHAB.TFTE,SDG: Northern America,2020,4532.52202,,
RESDEN.INHAB.TFTE,SDG: Northern America,2021,4883.25507,,
RESDEN.INHAB.TFTE,SDG: Northern America,2022,4883.47946,,
RESDEN.INHAB.TFTE,SDG: Oceania,2020,3404.14107,,
RESDEN.INHAB.TFTE,SDG: Oceania,2021,3381.69859,,
RESDEN.INHAB.TFTE,SDG: Oceania,2022,3392.89474,,
RESDEN.INHAB.TFTE,SDG: Small Island Developing States,2020,1116.80615,,
RESDEN.INHAB.TFTE,SDG: Small Island Developing States,2021,1126.63942,,
RESDEN.INHAB.TFTE,SDG: Small Island Developing States,2022,1112.00465,,
RESDEN.INHAB.TFTE,SDG: South-Eastern Asia,2020,836.55811,,
RESDEN.INHAB.TFTE,SDG: South-Eastern Asia,2021,808.57783,,
RESDEN.INHAB.TFTE,SDG: South-Eastern Asia,2022,829.12395,,
RESDEN.INHAB.TFTE,SDG: Southern Asia,2020,321.03753,,
RESDEN.INHAB.TFTE,SDG: Southern Asia,2021,337.4845,,
RESDEN.INHAB.TFTE,SDG: Southern Asia,2022,342.27692,,
RESDEN.INHAB.TFTE,SDG: Sub-Saharan Africa,2020,92.35425,,
RESDEN.INHAB.TFTE,SDG: Sub-Saharan Africa,2021,91.7195,,
RESDEN.INHAB.TFTE,SDG: Sub-Saharan Africa,2022,91.0599,,
RESDEN.INHAB.TFTE,SDG: Western Asia,2020,1182.40405,,
RESDEN.INHAB.TFTE,SDG: Western Asia,2021,1287.85308,,
RESDEN.INHAB.TFTE,SDG: Western Asia,2022,1382.02724,,
RESDEN.INHAB.TFTE,SDG: World,2020,1329.25236,,
RESDEN.INHAB.TFTE,SDG: World,2021,1375.62666,,
RESDEN.INHAB.TFTE,SDG: World,2022,1419.81205,,
RESDEN.INHAB.TFTE,SGP,2020,7503.32643,,
RESDEN.INHAB.TFTE,SGP,2021,7916.99926,,
RESDEN.INHAB.TFTE,SLV,2020,59.77671,,
RESDEN.INHAB.TFTE,SLV,2021,65.31984,,
RESDEN.INHAB.TFTE,SLV,2022,57.61826,,
RESDEN.INHAB.TFTE,SRB,2020,2149.85336,NAT_EST,
RESDEN.INHAB.TFTE,SRB,2021,2206.70833,NAT_EST,
RESDEN.INHAB.TFTE,SRB,2022,2349.67681,NAT_EST,
RESDEN.INHAB.TFTE,SRB,2023,2515.31463,NAT_EST,
RESDEN.INHAB.TFTE,SVK,2020,3167.43232,,
RESDEN.INHAB.TFTE,SVK,2021,3211.13115,,
RESDEN.INHAB.TFTE,SVK,2022,3387.47411,,
RESDEN.INHAB.TFTE,SVN,2020,5187.16109,,
RESDEN.INHAB.TFTE,SVN,2021,5235.17998,,
RESDEN.INHAB.TFTE,SVN,2022,5370.37458,,
RESDEN.INHAB.TFTE,SWE,2020,7754.64384,,
RESDEN.INHAB.TFTE,SWE,2021,8159.79705,,
RESDEN.INHAB.TFTE,SWE,2022,8623.7461,,
RESDEN.INHAB.TFTE,SYR,2022,139.93785,,
RESDEN.INHAB.TFTE,TGO,2020,44.10873,,
RESDEN.INHAB.TFTE,TGO,2021,43.68693,,
RESDEN.INHAB.TFTE,TGO,2022,43.2285,,
RESDEN.INHAB.TFTE,TGO,2023,41.39064,,
RESDEN.INHAB.TFTE,THA,2020,2018.34788,,
RESDEN.INHAB.TFTE,THA,2021,1695.79586,,
RESDEN.INHAB.TFTE,THA,2022,1863.07585,,
RESDEN.INHAB.TFTE,TTO,2020,604.73029,,
RESDEN.INHAB.TFTE,TTO,2021,539.19183,,
RESDEN.INHAB.TFTE,TTO,2022,492.71552,,
RESDEN.INHAB.TFTE,TUN,2020,1644.57277,,
RESDEN.INHAB.TFTE,TUN,2021,1610.3428,,
RESDEN.INHAB.TFTE,TUN,2022,1703.91532,,
RESDEN.INHAB.TFTE,TUR,2020,1964.65668,,
RESDEN.INHAB.TFTE,TUR,2021,2209.69913,,
RESDEN.INHAB.TFTE,TUR,2022,2478.67633,,
RESDEN.INHAB.TFTE,UGA,2023,12.44448,,
RESDEN.INHAB.TFTE,UIS: Arab States,2020,596.57634,,
RESDEN.INHAB.TFTE,UIS: Arab States,2021,622.5139,,
RESDEN.INHAB.TFTE,UIS: Arab States,2022,642.13464,,
RESDEN.INHAB.TFTE,UIS: Central Asia,2020,643.28733,,
RESDEN.INHAB.TFTE,UIS: Central Asia,2021,667.42172,,
RESDEN.INHAB.TFTE,UIS: Central Asia,2022,687.60426,,
RESDEN.INHAB.TFTE,UIS: Central and Eastern Europe,2020,2300.26053,,
